timestamp,arm2_px,arm2_py,arm2_pz,arm2_qw,arm2_qx,arm2_qy,arm2_qz,arm2_gripper
1760941182828,-0.163179,0.143535,1.143109,0.770323,0.121153,0.553519,-0.292475,1
1760941182848,-0.16304,0.141355,1.144212,0.75456,0.094926,0.558624,-0.33101,1
1760941182864,-0.162735,0.138984,1.145702,0.753668,0.104827,0.562754,-0.32296,1
1760941182880,-0.162226,0.136651,1.14691,0.749437,0.09686,0.56293,-0.334771,1
1760941182896,-0.16205,0.135132,1.14842,0.741022,0.095229,0.565066,-0.350026,1
1760941182912,-0.161493,0.132768,1.149338,0.741038,0.095931,0.56073,-0.35671,1
1760941182928,-0.161118,0.130545,1.150412,0.745527,0.099947,0.557635,-0.35106,1
1760941182948,-0.160693,0.128431,1.151852,0.752367,0.115517,0.552574,-0.339502,1
1760941182964,-0.1603,0.126468,1.152937,0.747536,0.119235,0.555597,-0.343926,1
1760941182980,-0.159806,0.124505,1.153975,0.750113,0.132546,0.553065,-0.337463,1
1760941182996,-0.159809,0.122998,1.155036,0.753459,0.134191,0.548048,-0.337544,1
1760941183012,-0.159517,0.121273,1.156113,0.741185,0.115328,0.549857,-0.367425,1
1760941183028,-0.159216,0.119323,1.156867,0.739286,0.120739,0.552949,-0.364863,1
1760941183048,-0.159117,0.117612,1.157665,0.74753,0.138547,0.547814,-0.349146,1
1760941183066,-0.158797,0.116132,1.158381,0.750919,0.158157,0.54814,-0.332641,1
1760941183080,-0.1586,0.114956,1.159236,0.741656,0.140472,0.550799,-0.356138,1
1760941183096,-0.158543,0.113821,1.160053,0.734905,0.125822,0.553835,-0.370608,1
1760941183112,-0.157868,0.113854,1.163077,0.888344,-0.083102,0.450582,0.030246,1
1760941183130,-0.157816,0.112913,1.163757,0.887621,-0.08804,0.451369,0.025372,1
1760941183148,-0.157776,0.11203,1.163836,0.887318,-0.09383,0.450931,0.022888,1
1760941183164,-0.157893,0.111245,1.164708,0.886044,-0.095248,0.453134,0.022884,1
1760941183180,-0.158128,0.110313,1.164453,0.885699,-0.102722,0.452387,0.018198,1
1760941183197,-0.15808,0.110048,1.164795,0.882975,-0.096444,0.458865,0.022295,1
1760941183212,-0.157996,0.109707,1.165484,0.882162,-0.103761,0.458772,0.023516,1
1760941183228,-0.157949,0.109441,1.165825,0.881749,-0.106874,0.459078,0.01856,1
1760941183248,-0.158361,0.109344,1.16566,0.879539,-0.105736,0.463452,0.021029,1
1760941183264,-0.158507,0.109367,1.166024,0.87896,-0.107477,0.464314,0.017026,1
1760941183280,-0.158494,0.109293,1.165595,0.87788,-0.111169,0.465225,0.023106,1
1760941183297,-0.158221,0.109337,1.165925,0.876015,-0.112427,0.468473,0.022145,1
1760941183314,-0.158127,0.109597,1.16585,0.874402,-0.105312,0.472694,0.029846,1
1760941183330,-0.157842,0.109565,1.165751,0.872725,-0.106774,0.475148,0.034417,1
1760941183350,-0.157579,0.109667,1.165482,0.871697,-0.100735,0.477757,0.041765,1
1760941183365,-0.157316,0.109767,1.165212,0.871545,-0.102023,0.477554,0.044071,1
1760941183380,-0.157077,0.110002,1.164772,0.871449,-0.101417,0.477982,0.042706,1
1760941183397,-0.156523,0.110073,1.164174,0.870932,-0.10069,0.478158,0.051993,1
1760941183412,-0.156302,0.109987,1.161504,0.748294,0.136973,0.559739,-0.328614,1
1760941183428,-0.155739,0.109895,1.161529,0.737676,0.120103,0.568004,-0.344645,1
1760941183448,-0.154684,0.110201,1.161423,0.737695,0.121123,0.570693,-0.339771,1
1760941183464,-0.153786,0.11015,1.160655,0.743764,0.121386,0.568221,-0.330463,1
1760941183480,-0.153034,0.110337,1.160421,0.736397,0.107297,0.574396,-0.340993,1
1760941183496,-0.151657,0.110441,1.159814,0.748266,0.126463,0.571804,-0.311683,1
1760941183512,-0.150745,0.111245,1.159639,0.744699,0.104818,0.570219,-0.330585,1
1760941183529,-0.149728,0.111448,1.15885,0.744921,0.08994,0.571464,-0.332313,1
1760941183548,-0.148583,0.112012,1.158151,0.751038,0.094063,0.569344,-0.320845,1
1760941183564,-0.147348,0.112843,1.15806,0.762268,0.099558,0.566106,-0.297591,1
1760941183580,-0.145858,0.113438,1.157443,0.776928,0.124254,0.560319,-0.258816,1
1760941183598,-0.144768,0.114391,1.156877,0.782606,0.127285,0.554996,-0.251605,1
1760941183614,-0.143774,0.115374,1.156366,0.791098,0.131625,0.54868,-0.236199,1
1760941183629,-0.142338,0.116531,1.156074,0.796386,0.140861,0.546755,-0.216764,1
1760941183648,-0.141502,0.117831,1.155606,0.799876,0.146162,0.544042,-0.207011,1
1760941183666,-0.140285,0.119048,1.155161,0.805372,0.140251,0.537508,-0.206858,1
1760941183680,-0.139493,0.120383,1.154968,0.815479,0.156979,0.529425,-0.173379,1
1760941183696,-0.138494,0.121533,1.154638,0.823581,0.158934,0.521443,-0.156693,1
1760941183712,-0.137567,0.122894,1.154555,0.828169,0.164506,0.517331,-0.13944,1
1760941183728,-0.136949,0.124369,1.154516,0.830894,0.171479,0.513178,-0.12984,1
1760941183748,-0.136001,0.125912,1.154315,0.835481,0.180153,0.506466,-0.114051,1
1760941183764,-0.135663,0.12705,1.153986,0.841441,0.182344,0.499207,-0.097575,1
1760941183781,-0.134935,0.128773,1.154223,0.840336,0.195525,0.4976,-0.089437,1
1760941183797,-0.134268,0.129927,1.154127,0.841653,0.202935,0.493662,-0.08207,1
1760941183812,-0.133996,0.130923,1.15419,0.842811,0.197023,0.493647,-0.084645,1
1760941183830,-0.13375,0.132255,1.153951,0.842351,0.203488,0.493136,-0.076518,1
1760941183848,-0.133274,0.133297,1.154046,0.843042,0.203255,0.490671,-0.084905,1
1760941183866,-0.132801,0.134047,1.15406,0.842689,0.208007,0.490594,-0.076987,1
1760941183881,-0.132746,0.13498,1.154244,0.841754,0.20265,0.492445,-0.088772,1
1760941183896,-0.132382,0.135483,1.153976,0.843298,0.207302,0.489204,-0.080961,1
1760941183912,-0.132122,0.136462,1.154194,0.84433,0.214243,0.48587,-0.071674,1
1760941183929,-0.131684,0.136457,1.153906,0.843605,0.214426,0.485926,-0.078919,1
1760941183948,-0.131627,0.137392,1.154089,0.843886,0.222725,0.483133,-0.069512,1
1760941183964,-0.131471,0.137351,1.153808,0.844972,0.217238,0.482315,-0.078756,1
1760941183980,-0.131458,0.137894,1.153545,0.846654,0.216111,0.479347,-0.081855,1
1760941183996,-0.131131,0.138207,1.1537,0.846532,0.216286,0.47948,-0.081873,1
1760941184013,-0.131118,0.13875,1.153436,0.847597,0.226302,0.474357,-0.073151,1
1760941184028,-0.131322,0.138705,1.153402,0.847869,0.223948,0.474969,-0.073275,1
1760941184048,-0.131353,0.139173,1.153137,0.848512,0.21725,0.475792,-0.080324,1
1760941184064,-0.131358,0.139294,1.152815,0.850667,0.223795,0.470414,-0.070654,1
1760941184080,-0.131292,0.139433,1.152416,0.851271,0.234302,0.46592,-0.057953,1
1760941184097,-0.131407,0.139305,1.151815,0.851541,0.233521,0.465591,-0.059753,1
1760941184112,-0.131392,0.13973,1.151265,0.85297,0.241944,0.460177,-0.046296,1
1760941184128,-0.131303,0.139646,1.150698,0.852492,0.240999,0.460714,-0.054028,1
1760941184148,-0.131419,0.1398,1.149864,0.852066,0.249501,0.457973,-0.044651,1
1760941184165,-0.131598,0.140219,1.149038,0.849502,0.263099,0.456012,-0.034323,1
1760941184182,-0.13162,0.140172,1.147963,0.849471,0.267137,0.454027,-0.029931,1
1760941184196,-0.131487,0.140325,1.146881,0.849301,0.274075,0.450787,-0.019032,1
1760941184212,-0.131542,0.140363,1.14585,0.849233,0.273663,0.451168,-0.01897,1
1760941184228,-0.131748,0.140576,1.144516,0.850272,0.28128,0.444881,-4.4e-05,1
1760941184248,-0.132015,0.141208,1.143067,0.850258,0.287248,0.440976,0.009464,1
1760941184264,-0.132157,0.141994,1.142058,0.848868,0.295892,0.436991,0.030172,1
1760941184280,-0.132491,0.142773,1.140774,0.850672,0.282172,0.4432,0.017593,1
1760941184296,-0.132273,0.143803,1.139789,0.849434,0.287785,0.441119,0.032476,1
1760941184312,-0.132407,0.144615,1.138226,0.849422,0.287121,0.441592,0.032263,1
1760941184328,-0.132514,0.14615,1.137498,0.848655,0.291219,0.439398,0.043645,1
1760941184348,-0.132229,0.146786,1.136077,0.850404,0.290189,0.434911,0.058786,1
1760941184364,-0.132314,0.148499,1.135227,0.84856,0.294827,0.434123,0.067533,1
1760941184380,-0.132197,0.149961,1.134331,0.84847,0.298561,0.429955,0.078093,1
1760941184397,-0.132133,0.150785,1.133348,0.847106,0.30109,0.429883,0.08341,1
1760941184412,-0.132086,0.152396,1.132613,0.845824,0.304976,0.428645,0.088519,1
1760941184428,-0.132119,0.153421,1.131865,0.847223,0.3016,0.427358,0.092818,1
